freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,values
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_EC,ES,2023,44.16
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_EC,ES,2024,19.45
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_EC,ES,2025,33.22
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_EC,PT,2021,53.86
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_EC,PT,2023,40.17
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_EC,PT,2024,40.38
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_TX,ES,2021,0.81
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_TX,ES,2023,1.05
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_TX,ES,2024,0.74
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_TX,ES,2025,2.26
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_TX,PT,2021,1.47
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_TX,PT,2023,1.38
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_TX,PT,2024,2.59
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_IUSE,ES,2021,0.77
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_IUSE,ES,2023,0.99
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_IUSE,ES,2024,0.69
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_IUSE,ES,2025,1.97
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_IUSE,PT,2021,1.4
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_IUSE,PT,2023,1.34
A,0-9,C10-S951_X_K,E_AI_BINC,PC_ENT_IUSE,PT,2024,2.47
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT,ES,2021,1.36
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT,ES,2023,1.54
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT,ES,2024,2.24
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT,ES,2025,3.7
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT,PT,2021,1.48
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT,PT,2023,1.96
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT,PT,2024,3.83
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,ES,2021,84.01
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,ES,2023,82.18
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,ES,2024,77.4
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,ES,2025,79.13
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,PT,2021,67.44
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,PT,2023,66.99
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,PT,2024,72.2
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,ES,2021,1.74
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,ES,2023,1.95
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,ES,2024,2.95
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,ES,2025,5.39
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,PT,2021,1.84
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,PT,2023,2.3
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,PT,2024,4.63
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,ES,2021,1.66
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,ES,2023,1.85
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,ES,2024,2.74
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,ES,2025,4.7
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,PT,2021,1.76
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,PT,2023,2.24
A,0-9,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,PT,2024,4.42
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT,ES,2021,1.02
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT,ES,2023,1.11
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT,ES,2024,1.72
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT,ES,2025,2.64
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT,PT,2021,1.18
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT,PT,2023,1.58
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT,PT,2024,3.67
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,ES,2021,63.41
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,ES,2023,58.97
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,ES,2024,59.37
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,ES,2025,56.46
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,PT,2021,53.68
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,PT,2023,53.83
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,PT,2024,69.22
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_TX,ES,2021,1.31
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_TX,ES,2023,1.4
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_TX,ES,2024,2.26
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_TX,ES,2025,3.84
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_TX,PT,2021,1.46
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_TX,PT,2023,1.85
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_TX,PT,2024,4.44
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_IUSE,ES,2021,1.26
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_IUSE,ES,2023,1.32
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_IUSE,ES,2024,2.1
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_IUSE,ES,2025,3.35
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_IUSE,PT,2021,1.4
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_IUSE,PT,2023,1.8
A,0-9,C10-S951_X_K,E_AI_BLEG,PC_ENT_IUSE,PT,2024,4.23
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT,ES,2021,0.53
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT,ES,2023,0.3
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT,ES,2024,0.48
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT,ES,2025,0.93
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT,PT,2021,0.68
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT,PT,2023,0.89
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT,PT,2024,1.24
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_EC,ES,2021,33.07
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_EC,ES,2023,16.11
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_EC,ES,2024,16.57
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_EC,ES,2025,19.82
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_EC,PT,2021,31.01
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_EC,PT,2023,30.2
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_EC,PT,2024,23.34
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_TX,ES,2021,0.68
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_TX,ES,2023,0.38
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_TX,ES,2024,0.63
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_TX,ES,2025,1.35
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_TX,PT,2021,0.85
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_TX,PT,2023,1.04
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_TX,PT,2024,1.5
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_IUSE,ES,2021,0.65
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_IUSE,ES,2023,0.36
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_IUSE,ES,2024,0.59
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_IUSE,ES,2025,1.18
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_IUSE,PT,2021,0.81
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_IUSE,PT,2023,1.01
A,0-9,C10-S951_X_K,E_AI_BNU,PC_ENT_IUSE,PT,2024,1.43
A,0-9,C10-S951_X_K,E_AI_CC,PC_ENT,ES,2023,1.26
A,0-9,C10-S951_X_K,E_AI_CC,PC_ENT,ES,2024,2.41
A,0-9,C10-S951_X_K,E_AI_CC,PC_ENT,ES,2025,3.59
A,0-9,C10-S951_X_K,E_AI_CC,PC_ENT,PT,2023,1.34
A,0-9,C10-S951_X_K,E_AI_CC,PC_ENT_IUSE,ES,2023,1.51
A,0-9,C10-S951_X_K,E_AI_CC,PC_ENT_IUSE,ES,2024,2.95
A,0-9,C10-S951_X_K,E_AI_CC,PC_ENT_IUSE,ES,2025,4.56
A,0-9,C10-S951_X_K,E_AI_CC,PC_ENT_IUSE,PT,2023,1.53
A,0-9,C10-S951_X_K,E_AI_CC1SIX_DA,PC_ENT,ES,2023,0.85
A,0-9,C10-S951_X_K,E_AI_CC1SIX_DA,PC_ENT,ES,2024,0.92
A,0-9,C10-S951_X_K,E_AI_CC1SIX_DA,PC_ENT,ES,2025,1.9
A,0-9,C10-S951_X_K,E_AI_CC1SIX_DA,PC_ENT,PT,2023,0.67
A,0-9,C10-S951_X_K,E_AI_CC1SIX_DA,PC_ENT_IUSE,ES,2023,1.02
A,0-9,C10-S951_X_K,E_AI_CC1SIX_DA,PC_ENT_IUSE,ES,2024,1.13
A,0-9,C10-S951_X_K,E_AI_CC1SIX_DA,PC_ENT_IUSE,ES,2025,2.41
A,0-9,C10-S951_X_K,E_AI_CC1SIX_DA,PC_ENT_IUSE,PT,2023,0.76
A,0-9,C10-S951_X_K,E_AI_CC1SIX_DAX,PC_ENT,ES,2023,2.52
A,0-9,C10-S951_X_K,E_AI_CC1SIX_DAX,PC_ENT,ES,2024,2.55
A,0-9,C10-S951_X_K,E_AI_CC1SIX_DAX,PC_ENT,ES,2025,5.47
A,0-9,C10-S951_X_K,E_AI_CC1SIX_DAX,PC_ENT,PT,2023,0.56
A,0-9,C10-S951_X_K,E_AI_CC1SIX_DAX,PC_ENT_IUSE,ES,2023,3.01
A,0-9,C10-S951_X_K,E_AI_CC1SIX_DAX,PC_ENT_IUSE,ES,2024,3.13
A,0-9,C10-S951_X_K,E_AI_CC1SIX_DAX,PC_ENT_IUSE,ES,2025,6.94
A,0-9,C10-S951_X_K,E_AI_CC1SIX_DAX,PC_ENT_IUSE,PT,2023,0.64
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA,PC_ENT,ES,2023,0.52
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA,PC_ENT,ES,2024,0.87
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA,PC_ENT,ES,2025,1.26
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA,PC_ENT,PT,2023,0.79
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA,PC_ENT_IUSE,ES,2023,0.62
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA,PC_ENT_IUSE,ES,2024,1.06
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA,PC_ENT_IUSE,ES,2025,1.6
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA,PC_ENT_IUSE,PT,2023,0.9
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY,PC_ENT,DE,2023,25.59
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY,PC_ENT,ES,2023,13.01
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY,PC_ENT,ES,2024,14.05
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY,PC_ENT,ES,2025,17.94
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY,PC_ENT,PT,2023,22.44
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY,PC_ENT_IUSE,DE,2023,26.05
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY,PC_ENT_IUSE,ES,2023,15.58
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY,PC_ENT_IUSE,ES,2024,17.23
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY,PC_ENT_IUSE,ES,2025,22.76
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY,PC_ENT_IUSE,PT,2023,25.57
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY2,PC_ENT,DE,2023,25.59
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY2,PC_ENT,ES,2023,11.3
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY2,PC_ENT,ES,2024,12.66
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY2,PC_ENT,ES,2025,16.38
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY2,PC_ENT,PT,2023,19.98
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY2,PC_ENT_IUSE,DE,2023,26.05
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY2,PC_ENT_IUSE,ES,2023,13.53
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY2,PC_ENT_IUSE,ES,2024,15.51
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY2,PC_ENT_IUSE,ES,2025,20.78
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASANY2,PC_ENT_IUSE,PT,2023,22.77
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASGE3,PC_ENT,DE,2023,25.59
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASGE3,PC_ENT,ES,2023,11.01
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASGE3,PC_ENT,ES,2024,12.7
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASGE3,PC_ENT,ES,2025,16.4
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASGE3,PC_ENT,PT,2023,19.48
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASGE3,PC_ENT_IUSE,DE,2023,26.05
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASGE3,PC_ENT_IUSE,ES,2023,13.18
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASGE3,PC_ENT_IUSE,ES,2024,15.56
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASGE3,PC_ENT_IUSE,ES,2025,20.81
A,0-9,C10-S951_X_K,E_AI_CC1SI_DASGE3,PC_ENT_IUSE,PT,2023,22.2
A,0-9,C10-S951_X_K,E_AI_CC1SI_DAX,PC_ENT,ES,2023,0.63
A,0-9,C10-S951_X_K,E_AI_CC1SI_DAX,PC_ENT,ES,2024,1.37
A,0-9,C10-S951_X_K,E_AI_CC1SI_DAX,PC_ENT,ES,2025,1.45
A,0-9,C10-S951_X_K,E_AI_CC1SI_DAX,PC_ENT,PT,2023,0.4
A,0-9,C10-S951_X_K,E_AI_CC1SI_DAX,PC_ENT_IUSE,ES,2023,0.75
A,0-9,C10-S951_X_K,E_AI_CC1SI_DAX,PC_ENT_IUSE,ES,2024,1.68
A,0-9,C10-S951_X_K,E_AI_CC1SI_DAX,PC_ENT_IUSE,ES,2025,1.84
A,0-9,C10-S951_X_K,E_AI_CC1SI_DAX,PC_ENT_IUSE,PT,2023,0.45
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA_ANY,PC_ENT,DE,2023,25.59
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA_ANY,PC_ENT,ES,2023,15.45
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA_ANY,PC_ENT,ES,2024,17.21
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA_ANY,PC_ENT,ES,2025,21.05
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA_ANY,PC_ENT,PT,2023,30.21
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA_ANY,PC_ENT_IUSE,DE,2023,26.05
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA_ANY,PC_ENT_IUSE,ES,2023,18.5
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA_ANY,PC_ENT_IUSE,ES,2024,21.1
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA_ANY,PC_ENT_IUSE,ES,2025,26.71
A,0-9,C10-S951_X_K,E_AI_CC1SI_DA_ANY,PC_ENT_IUSE,PT,2023,34.42
A,0-9,C10-S951_X_K,E_AI_DA,PC_ENT,ES,2023,1.37
A,0-9,C10-S951_X_K,E_AI_DA,PC_ENT,ES,2024,1.79
A,0-9,C10-S951_X_K,E_AI_DA,PC_ENT,ES,2025,3.16
A,0-9,C10-S951_X_K,E_AI_DA,PC_ENT,PT,2023,1.46
A,0-9,C10-S951_X_K,E_AI_DA,PC_ENT_IUSE,ES,2023,1.64
A,0-9,C10-S951_X_K,E_AI_DA,PC_ENT_IUSE,ES,2024,2.2
A,0-9,C10-S951_X_K,E_AI_DA,PC_ENT_IUSE,ES,2025,4.01
A,0-9,C10-S951_X_K,E_AI_DA,PC_ENT_IUSE,PT,2023,1.67
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT,ES,2021,1.61
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT,ES,2023,1.88
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT,ES,2024,2.89
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT,ES,2025,4.68
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT,PT,2021,2.2
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT,PT,2023,2.93
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT,PT,2024,5.3
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT_AI_TX,ES,2021,2.07
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT_AI_TX,ES,2023,2.37
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT_AI_TX,ES,2024,3.81
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT_AI_TX,ES,2025,6.81
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT_AI_TX,PT,2021,2.72
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT_AI_TX,PT,2023,3.43
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT_AI_TX,PT,2024,6.41
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT_IUSE,ES,2021,1.98
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT_IUSE,ES,2023,2.25
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT_IUSE,ES,2024,3.54
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT_IUSE,ES,2025,5.94
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT_IUSE,PT,2021,2.61
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT_IUSE,PT,2023,3.34
A,0-9,C10-S951_X_K,E_AI_EC,PC_ENT_IUSE,PT,2024,6.12
A,0-9,C10-S951_X_K,E_AI_P1ANY,PC_ENT,ES,2023,2.18
A,0-9,C10-S951_X_K,E_AI_P1ANY,PC_ENT,ES,2024,2.88
A,0-9,C10-S951_X_K,E_AI_P1ANY,PC_ENT,ES,2025,4.76
A,0-9,C10-S951_X_K,E_AI_P1ANY,PC_ENT,PT,2023,2.22
A,0-9,C10-S951_X_K,E_AI_P1ANY,PC_ENT,PT,2024,3.31
A,0-9,C10-S951_X_K,E_AI_P1ANY,PC_ENT_AI_TANY,ES,2023,48.16
A,0-9,C10-S951_X_K,E_AI_P1ANY,PC_ENT_AI_TANY,ES,2024,50.31
A,0-9,C10-S951_X_K,E_AI_P1ANY,PC_ENT_AI_TANY,ES,2025,47.19
A,0-9,C10-S951_X_K,E_AI_P1ANY,PC_ENT_AI_TANY,PT,2023,91.44
A,0-9,C10-S951_X_K,E_AI_P1ANY,PC_ENT_AI_TANY,PT,2024,82.29
A,0-9,C10-S951_X_K,E_AI_P1ANY,PC_ENT_IUSE,ES,2023,2.61
A,0-9,C10-S951_X_K,E_AI_P1ANY,PC_ENT_IUSE,ES,2024,3.52
A,0-9,C10-S951_X_K,E_AI_P1ANY,PC_ENT_IUSE,ES,2025,6.04
A,0-9,C10-S951_X_K,E_AI_P1ANY,PC_ENT_IUSE,PT,2023,2.52
A,0-9,C10-S951_X_K,E_AI_P1ANY,PC_ENT_IUSE,PT,2024,3.82
A,0-9,C10-S951_X_K,E_AI_P1GE2,PC_ENT,ES,2023,1.06
A,0-9,C10-S951_X_K,E_AI_P1GE2,PC_ENT,ES,2024,1.26
A,0-9,C10-S951_X_K,E_AI_P1GE2,PC_ENT,ES,2025,2.24
A,0-9,C10-S951_X_K,E_AI_P1GE2,PC_ENT,PT,2023,0.94
A,0-9,C10-S951_X_K,E_AI_P1GE2,PC_ENT,PT,2024,1.28
A,0-9,C10-S951_X_K,E_AI_P1GE2,PC_ENT_AI_TANY,ES,2023,23.52
A,0-9,C10-S951_X_K,E_AI_P1GE2,PC_ENT_AI_TANY,ES,2024,22.01
A,0-9,C10-S951_X_K,E_AI_P1GE2,PC_ENT_AI_TANY,ES,2025,22.22
A,0-9,C10-S951_X_K,E_AI_P1GE2,PC_ENT_AI_TANY,PT,2023,38.88
A,0-9,C10-S951_X_K,E_AI_P1GE2,PC_ENT_AI_TANY,PT,2024,31.79
A,0-9,C10-S951_X_K,E_AI_P1GE2,PC_ENT_IUSE,ES,2023,1.27
A,0-9,C10-S951_X_K,E_AI_P1GE2,PC_ENT_IUSE,ES,2024,1.54
A,0-9,C10-S951_X_K,E_AI_P1GE2,PC_ENT_IUSE,ES,2025,2.84
A,0-9,C10-S951_X_K,E_AI_P1GE2,PC_ENT_IUSE,PT,2023,1.07
A,0-9,C10-S951_X_K,E_AI_P1GE2,PC_ENT_IUSE,PT,2024,1.48
A,0-9,C10-S951_X_K,E_AI_P1GE3,PC_ENT,ES,2023,0.56
A,0-9,C10-S951_X_K,E_AI_P1GE3,PC_ENT,ES,2024,0.53
A,0-9,C10-S951_X_K,E_AI_P1GE3,PC_ENT,ES,2025,1.12
A,0-9,C10-S951_X_K,E_AI_P1GE3,PC_ENT,PT,2023,0.45
A,0-9,C10-S951_X_K,E_AI_P1GE3,PC_ENT,PT,2024,0.52
A,0-9,C10-S951_X_K,E_AI_P1GE3,PC_ENT_AI_TANY,ES,2023,12.31
A,0-9,C10-S951_X_K,E_AI_P1GE3,PC_ENT_AI_TANY,ES,2024,9.22
A,0-9,C10-S951_X_K,E_AI_P1GE3,PC_ENT_AI_TANY,ES,2025,11.12
A,0-9,C10-S951_X_K,E_AI_P1GE3,PC_ENT_AI_TANY,PT,2023,18.67
A,0-9,C10-S951_X_K,E_AI_P1GE3,PC_ENT_AI_TANY,PT,2024,12.9
A,0-9,C10-S951_X_K,E_AI_P1GE3,PC_ENT_IUSE,ES,2023,0.67
A,0-9,C10-S951_X_K,E_AI_P1GE3,PC_ENT_IUSE,ES,2024,0.65
A,0-9,C10-S951_X_K,E_AI_P1GE3,PC_ENT_IUSE,ES,2025,1.42
A,0-9,C10-S951_X_K,E_AI_P1GE3,PC_ENT_IUSE,PT,2023,0.52
A,0-9,C10-S951_X_K,E_AI_P1GE3,PC_ENT_IUSE,PT,2024,0.6
A,0-9,C10-S951_X_K,E_AI_PBA,PC_ENT,ES,2021,0.6
A,0-9,C10-S951_X_K,E_AI_PBA,PC_ENT,PT,2021,1.44
A,0-9,C10-S951_X_K,E_AI_PBA,PC_ENT_AI_TANY,ES,2021,17.67
A,0-9,C10-S951_X_K,E_AI_PBA,PC_ENT_AI_TANY,PT,2021,39.23
A,0-9,C10-S951_X_K,E_AI_PBA,PC_ENT_IUSE,ES,2021,0.74
A,0-9,C10-S951_X_K,E_AI_PBA,PC_ENT_IUSE,PT,2021,1.7
A,0-9,C10-S951_X_K,E_AI_PBAM,PC_ENT,ES,2023,0.99
A,0-9,C10-S951_X_K,E_AI_PBAM,PC_ENT,ES,2024,0.84
A,0-9,C10-S951_X_K,E_AI_PBAM,PC_ENT,ES,2025,1.84
A,0-9,C10-S951_X_K,E_AI_PBAM,PC_ENT,PT,2023,0.8
A,0-9,C10-S951_X_K,E_AI_PBAM,PC_ENT,PT,2024,0.88
A,0-9,C10-S951_X_K,E_AI_PBAM,PC_ENT_AI_TANY,ES,2023,21.95
A,0-9,C10-S951_X_K,E_AI_PBAM,PC_ENT_AI_TANY,ES,2024,14.7
A,0-9,C10-S951_X_K,E_AI_PBAM,PC_ENT_AI_TANY,ES,2025,18.3
A,0-9,C10-S951_X_K,E_AI_PBAM,PC_ENT_AI_TANY,PT,2023,32.88
A,0-9,C10-S951_X_K,E_AI_PBAM,PC_ENT_AI_TANY,PT,2024,21.75
A,0-9,C10-S951_X_K,E_AI_PBAM,PC_ENT_IUSE,ES,2023,1.19
A,0-9,C10-S951_X_K,E_AI_PBAM,PC_ENT_IUSE,ES,2024,1.03
A,0-9,C10-S951_X_K,E_AI_PBAM,PC_ENT_IUSE,ES,2025,2.34
A,0-9,C10-S951_X_K,E_AI_PBAM,PC_ENT_IUSE,PT,2023,0.91
A,0-9,C10-S951_X_K,E_AI_PBAM,PC_ENT_IUSE,PT,2024,1.01
A,0-9,C10-S951_X_K,E_AI_PDI,PC_ENT,ES,2024,0.11
A,0-9,C10-S951_X_K,E_AI_PDI,PC_ENT,PT,2024,0.13
A,0-9,C10-S951_X_K,E_AI_PDI,PC_ENT_AI_TANY,ES,2024,1.9
A,0-9,C10-S951_X_K,E_AI_PDI,PC_ENT_AI_TANY,PT,2024,3.26
A,0-9,C10-S951_X_K,E_AI_PFIN,PC_ENT,ES,2023,0.86
A,0-9,C10-S951_X_K,E_AI_PFIN,PC_ENT,ES,2024,0.5
A,0-9,C10-S951_X_K,E_AI_PFIN,PC_ENT,ES,2025,1.48
A,0-9,C10-S951_X_K,E_AI_PFIN,PC_ENT,PT,2023,1.07
A,0-9,C10-S951_X_K,E_AI_PFIN,PC_ENT,PT,2024,1.18
A,0-9,C10-S951_X_K,E_AI_PFIN,PC_ENT_AI_TANY,ES,2023,19.01
A,0-9,C10-S951_X_K,E_AI_PFIN,PC_ENT_AI_TANY,ES,2024,8.74
A,0-9,C10-S951_X_K,E_AI_PFIN,PC_ENT_AI_TANY,ES,2025,14.69
A,0-9,C10-S951_X_K,E_AI_PFIN,PC_ENT_AI_TANY,PT,2023,44.23
